Name	Genes (tot)	Stat (dist.dir.up)	p (dist.dir.up)	p adj (dist.dir.up)	Stat (dist.dir.dn)	p (dist.dir.dn)	p adj (dist.dir.dn)	Stat (non-dir.)	p (non-dir.)	p adj (non-dir.)	Genes (up)	Stat (mix.dir.up)	p (mix.dir.up)	p adj (mix.dir.up)	Genes (down)	Stat (mix.dir.dn)	p (mix.dir.dn)	p adj (mix.dir.dn)
4022	GO_COPULATION	17	0.019962	0.67433	1	-0.019962	0.32667	0.59151	0.993	0.83117	0.95004	8	1.205	0.64436	1	9	0.22869	0.80719	0.93505
4023	GO_REGULATION_OF_CATION_TRANSMEMBRANE_TRANSPORT	197	2.3653	0.53047	1	-2.3653	0.47053	0.73059	6.5724	0.71129	0.89817	110	5.4553	0.6973	1	87	3.7558	0.58142	0.81758
4024	GO_REGULATION_OF_VIRAL_RELEASE_FROM_HOST_CELL	31	-0.54972	0.83716	1	0.54972	0.16384	0.40226	0.25583	0.98601	0.99472	14	0.19407	0.93506	1	17	0.16936	0.92807	0.98253
4025	GO_NEPHRIC_DUCT_MORPHOGENESIS	12	-1.7814	0.94805	1	1.7814	0.052947	0.21099	2.8663	0.17882	0.60774	4	1.4359	0.42258	0.99886	8	2.4952	0.13287	0.45038
4026	GO_POSITIVE_REGULATION_OF_NF_KAPPAB_IMPORT_INTO_NUCLEUS	27	-0.99795	0.9031	1	0.99795	0.097902	0.29995	4.0323	0.13886	0.54972	12	2.5911	0.33666	0.97202	15	3.0923	0.13187	0.45038
4027	GO_POSITIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	227	0.49089	0.93806	1	-0.49089	0.062937	0.23424	10.488	0.022977	0.30358	104	8.9873	0.007992	0.45619	123	5.9833	0.18382	0.52007
4028	GO_ESTROGEN_METABOLIC_PROCESS	23	-1.0411	0.88911	1	1.0411	0.11189	0.32513	3.519	0.2028	0.62875	9	2.3174	0.31469	0.95766	14	2.6524	0.1968	0.53395
4029	GO_IRON_ION_HOMEOSTASIS	65	-7.0707	1	1	7.0707	0.000999	0.014666	9.161	0.000999	0.063997	18	3.0642	0.30569	0.95355	47	8.8771	0.000999	0.033514
4030	GO_SYNAPSIS	28	4.2455	0.012987	0.29052	-4.2455	0.98801	1	2.4705	0.58042	0.85536	18	4.2705	0.07992	0.75185	10	-1.5955	0.99301	1
4031	GO_ORGANELLE_DISASSEMBLY	176	1.4996	0.71728	1	-1.4996	0.28372	0.54328	8.4764	0.091908	0.49251	94	6.5162	0.28671	0.94136	82	5.4415	0.11289	0.41529
4032	GO_REGULATION_OF_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT	11	-0.5406	0.78222	1	0.5406	0.21878	0.46812	1.1699	0.68831	0.88915	5	0.046054	0.83117	1	6	1.542	0.33766	0.6603
4033	GO_RESPONSE_TO_IRON_ION	35	-2.8147	0.997	1	2.8147	0.003996	0.040226	4.4948	0.12288	0.52583	14	1.1775	0.7972	1	21	4.8413	0.006993	0.1071
4034	GO_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING	22	-2.3296	0.98102	1	2.3296	0.01998	0.11354	2.519	0.47752	0.80791	7	1.1674	0.6044	1	15	2.2531	0.32967	0.65516
4035	GO_LOCOMOTORY_EXPLORATION_BEHAVIOR	11	-2.4399	0.98102	1	2.4399	0.01998	0.11354	1.7998	0.47053	0.80347	4	-0.55103	0.9001	1	7	2.6727	0.1039	0.39708
4036	GO_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	37	1.2376	0.43756	1	-1.2376	0.56344	0.80209	2.6899	0.65135	0.8795	18	3.2109	0.26673	0.93656	19	0.62847	0.86014	0.96236
4037	GO_NUCLEAR_CHROMOSOME_SEGREGATION	204	11.153	0.000999	0.054151	-11.153	1	1	10.397	0.010989	0.20468	146	11.27	0.000999	0.22209	58	1.6191	0.91009	0.97465
4038	GO_AUDITORY_RECEPTOR_CELL_MORPHOGENESIS	13	0.68997	0.48452	1	-0.68997	0.51648	0.76918	1.2576	0.6983	0.89467	5	2.4947	0.17782	0.89847	8	-0.36908	0.90909	0.97465
4039	GO_REGULATION_OF_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH	11	0.77875	0.45754	1	-0.77875	0.54346	0.78636	0.13031	0.91508	0.97701	6	0.76927	0.68931	1	5	-0.64941	0.9021	0.97465
4040	GO_REGULATION_OF_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY	12	-1.0609	0.86713	1	1.0609	0.13387	0.36073	1.3156	0.64336	0.87746	5	0.18822	0.7972	1	7	1.5635	0.37662	0.68947
4041	GO_NEUROTROPHIN_SIGNALING_PATHWAY	23	-0.33342	0.77323	1	0.33342	0.22777	0.47627	0.51811	0.94705	0.98454	11	0.039379	0.93207	1	12	0.67958	0.74126	0.90375
4042	GO_CELLULAR_RESPONSE_TO_INTERFERON_BETA	13	2.6605	0.076923	0.81716	-2.6605	0.92408	1	3.3966	0.11389	0.51443	8	4.0443	0.044955	0.63086	5	0.3611	0.69231	0.87827
4043	GO_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN	16	0.92585	0.45455	1	-0.92585	0.54645	0.788	0.96319	0.8032	0.9381	10	0.75185	0.81518	1	6	0.60225	0.63936	0.84614
4044	GO_NEGATIVE_REGULATION_OF_VIRAL_TRANSCRIPTION	24	0.71847	0.57343	1	-0.71847	0.42757	0.68841	3.0715	0.33866	0.72377	13	2.1585	0.4975	1	11	2.1903	0.3027	0.6303
4045	GO_FILOPODIUM_ASSEMBLY	17	3.7348	0.021978	0.40756	-3.7348	0.97902	1	3.9085	0.082917	0.47946	13	3.8134	0.11489	0.79553	4	1.1829	0.3976	0.70527
4046	GO_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	155	-1.6757	0.997	1	1.6757	0.003996	0.040226	6.986	0.34865	0.72975	78	3.2588	0.94605	1	77	6.6318	0.011988	0.14688
4047	GO_STABILIZATION_OF_MEMBRANE_POTENTIAL	13	1.6568	0.25375	1	-1.6568	0.74725	0.9298	2.0175	0.46054	0.79877	8	2.1412	0.37363	0.97699	5	0.54476	0.63437	0.84482
4048	GO_ERK1_AND_ERK2_CASCADE	22	0.094295	0.68731	1	-0.094295	0.31369	0.5784	4.4272	0.067932	0.44808	12	2.8125	0.26973	0.93659	10	3.4857	0.043956	0.27608
4049	GO_LENS_FIBER_CELL_DEVELOPMENT	11	-0.98047	0.86314	1	0.98047	0.13786	0.36682	0.40438	0.87413	0.9622	6	-1.3061	0.98901	1	5	2.0306	0.19381	0.53058
4050	GO_SYNCYTIUM_FORMATION	25	1.1797	0.43057	1	-1.1797	0.57043	0.805	0.47384	0.96004	0.98793	15	0.7999	0.86314	1	10	-0.23047	0.90909	0.97465
4051	GO_POSITIVE_REGULATION_OF_MESONEPHROS_DEVELOPMENT	22	2.0947	0.1968	1	-2.0947	0.8042	0.96049	2.8639	0.37562	0.74596	13	2.9728	0.25574	0.93616	9	0.9048	0.63037	0.84296
4052	GO_GLYCOSIDE_METABOLIC_PROCESS	15	0.03477	0.68232	1	-0.03477	0.31868	0.58379	1.1482	0.74226	0.91484	10	-0.26161	0.96803	1	5	2.3587	0.12388	0.4415
4053	GO_HYDROGEN_ION_TRANSMEMBRANE_TRANSPORT	99	2.4237	0.31668	1	-2.4237	0.68432	0.88942	4.5806	0.68731	0.88915	57	3.9354	0.66334	1	42	2.448	0.64136	0.84772
4054	GO_HETEROTYPIC_CELL_CELL_ADHESION	27	1.5191	0.35964	1	-1.5191	0.64136	0.86194	3.7621	0.18881	0.61819	18	2.6841	0.39261	0.98878	9	2.7202	0.14386	0.4656
4055	GO_NEGATIVE_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	95	2.2524	0.38362	1	-2.2524	0.61738	0.8423	5.7412	0.32567	0.71604	52	5.4728	0.17782	0.89847	43	2.5151	0.60939	0.83362
4056	GO_REGULATION_OF_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS	14	-0.35953	0.75425	1	0.35953	0.24675	0.49941	1.5626	0.6034	0.86334	6	1.2165	0.53646	1	8	1.0136	0.56543	0.80692
4057	GO_PROSTANOID_BIOSYNTHETIC_PROCESS	18	2.2456	0.13986	1	-2.2456	0.86114	0.99505	4.3404	0.044955	0.39847	11	3.8032	0.068931	0.71715	7	2.1926	0.1958	0.53192
4058	GO_POSITIVE_REGULATION_OF_ERAD_PATHWAY	12	-1.1776	0.88412	1	1.1776	0.11688	0.33211	1.9347	0.45754	0.79877	6	0.46057	0.77922	1	6	2.2755	0.17283	0.50521
4059	GO_CENTROSOME_LOCALIZATION	17	-0.95809	0.87712	1	0.95809	0.12388	0.34434	3.141	0.21678	0.64006	8	1.6833	0.50549	1	9	2.7298	0.13986	0.45616
4060	GO_ASTROCYTE_DEVELOPMENT	19	-1.9928	0.97103	1	1.9928	0.02997	0.14838	0.25434	0.94805	0.98486	7	-0.79196	0.98302	1	12	0.92491	0.65734	0.85785
4061	GO_RESPONSE_TO_MONOAMINE	35	-2.459	0.99201	1	2.459	0.008991	0.06752	3.0386	0.48452	0.8113	18	-0.40985	0.99001	1	17	4.7817	0.005994	0.10014
4062	GO_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	9	0.56404	0.48252	1	-0.56404	0.51848	0.77025	2.78	0.16783	0.5953	5	2.2013	0.24476	0.93479	4	1.7088	0.25574	0.5966
4063	GO_METAPHASE_PLATE_CONGRESSION	41	4.9625	0.008991	0.24059	-4.9625	0.99201	1	5.6506	0.043956	0.39847	28	5.8946	0.016983	0.54254	13	1.3841	0.54945	0.79702
4064	GO_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	46	1.8104	0.33866	1	-1.8104	0.66234	0.87539	3.7269	0.41159	0.77376	26	3.5825	0.32967	0.96843	20	1.5675	0.63536	0.84535
4065	GO_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	165	2.046	0.57343	1	-2.046	0.42757	0.68841	8.6271	0.05994	0.42308	93	6.7415	0.21279	0.92724	72	5.3981	0.077922	0.34892
4066	GO_POSITIVE_REGULATION_OF_NFAT_PROTEIN_IMPORT_INTO_NUCLEUS	10	-1.4629	0.92008	1	1.4629	0.080919	0.26439	0.60252	0.79021	0.93429	4	-0.47547	0.89311	1	6	1.1661	0.46853	0.75218
4067	GO_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS	248	-2.8159	1	1	2.8159	0.000999	0.014666	8.2541	0.48751	0.8131	118	3.7274	0.98102	1	130	7.8493	0.013986	0.16109
4068	GO_RESPONSE_TO_HYDROGEN_PEROXIDE	107	-3.1506	1	1	3.1506	0.000999	0.014666	7.3268	0.054945	0.4141	44	3.5923	0.5984	1	63	6.5464	0.005994	0.10014
4069	GO_REGULATION_OF_DEVELOPMENTAL_PIGMENTATION	14	-0.29292	0.74326	1	0.29292	0.25774	0.51403	1.3891	0.65235	0.8795	7	0.65785	0.77023	1	7	1.3066	0.45455	0.74241
4070	GO_EXTRACELLULAR_FIBRIL_ORGANIZATION	13	0.23093	0.61538	1	-0.23093	0.38561	0.65163	3.4321	0.10689	0.50895	5	3.6837	0.028971	0.60581	8	1.4629	0.40959	0.71366
4071	GO_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS	17	0.62646	0.51748	1	-0.62646	0.48352	0.74069	2.3384	0.44356	0.79196	8	2.0682	0.38761	0.9869	9	1.2639	0.52647	0.78084
4072	GO_RIBONUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	60	-0.52279	0.92308	1	0.52279	0.077922	0.25962	4.6566	0.30669	0.70019	33	2.0435	0.84815	1	27	4.6825	0.031968	0.23583
4073	GO_POSITIVE_REGULATION_OF_ANION_TRANSPORT	55	-1.2443	0.96503	1	1.2443	0.035964	0.16673	5.2238	0.16583	0.59269	26	2.8442	0.55145	1	29	4.5009	0.043956	0.27608
4074	GO_INNER_EAR_RECEPTOR_CELL_DEVELOPMENT	33	-0.13154	0.78422	1	0.13154	0.21678	0.46739	3.3826	0.38462	0.75215	14	3.2312	0.23676	0.93479	19	1.6842	0.58342	0.81849
4075	GO_REGULATION_OF_MONOCYTE_CHEMOTAXIS	20	-0.078852	0.72228	1	0.078852	0.27872	0.53663	2.4557	0.47652	0.80751	8	2.4031	0.30669	0.95355	12	1.2081	0.57343	0.81256
4076	GO_PEPTIDE_TRANSPORT	67	1.4266	0.48252	1	-1.4266	0.51848	0.77025	4.4869	0.41558	0.77523	37	3.8489	0.40959	0.99886	30	2.431	0.49151	0.76551
4077	GO_T_CELL_SELECTION	36	-1.4143	0.95205	1	1.4143	0.048951	0.20113	3.0087	0.53846	0.8324	18	0.85659	0.88811	1	18	3.3983	0.10689	0.40379
4078	GO_NEGATIVE_CHEMOTAXIS	39	0.75619	0.58741	1	-0.75619	0.41359	0.67515	4.588	0.15684	0.57865	21	3.4075	0.27473	0.93811	18	3.0728	0.15085	0.47514
4079	GO_PHAGOCYTOSIS_RECOGNITION	15	0.19189	0.64336	1	-0.19189	0.35764	0.62381	1.0156	0.77423	0.92995	7	1.5516	0.47153	1	8	-0.06075	0.85914	0.96176
4080	GO_MISFOLDED_OR_INCOMPLETELY_SYNTHESIZED_PROTEIN_CATABOLIC_PROCESS	16	-3.3016	0.998	1	3.3016	0.002997	0.032079	2.8198	0.25275	0.67082	6	-0.44281	0.94006	1	10	3.9098	0.01998	0.18936
4081	GO_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN	310	-0.33772	0.99201	1	0.33772	0.008991	0.06752	9.8044	0.2957	0.69384	152	6.8945	0.61538	1	158	6.971	0.10789	0.40575
4082	GO_POST_EMBRYONIC_ORGAN_DEVELOPMENT	14	0.20961	0.60639	1	-0.20961	0.39461	0.65762	1.2871	0.67333	0.88707	7	0.96129	0.67233	1	7	0.85894	0.5964	0.82386
4083	GO_DEVELOPMENTAL_GROWTH	314	1.2729	0.88611	1	-1.2729	0.11489	0.32842	10.442	0.14885	0.56342	156	8.3811	0.21379	0.92724	158	6.3923	0.20979	0.54639
4084	GO_REGULATION_OF_PROTEIN_TARGETING	283	0.73887	0.94705	1	-0.73887	0.053946	0.21296	9.6722	0.23177	0.65154	140	7.7362	0.27273	0.93659	143	5.952	0.26573	0.60423
4085	GO_THYROID_HORMONE_GENERATION	11	-0.81907	0.83117	1	0.81907	0.16983	0.40705	2.3536	0.30869	0.70019	5	1.2236	0.52348	1	6	2.0697	0.21279	0.54711
4086	GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_MEDIATED_BY_A_CHEMICAL_SIGNAL	44	-5.6095	1	1	5.6095	0.000999	0.014666	5.073	0.1009	0.50426	16	-0.47596	0.98501	1	28	6.7192	0.001998	0.047715
4087	GO_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS	26	-2.0013	0.97403	1	2.0013	0.026973	0.13925	1.1173	0.8971	0.96957	12	-0.65999	0.98501	1	14	2.1337	0.32468	0.65135
4088	GO_V_D_J_RECOMBINATION	14	3.9925	0.00999	0.25444	-3.9925	0.99101	1	3.1953	0.18182	0.60962	10	4.114	0.04995	0.64523	4	-0.52697	0.86813	0.9634
4089	GO_METANEPHROS_MORPHOGENESIS	28	2.529	0.14386	1	-2.529	0.85714	0.99233	4.5932	0.057942	0.41592	15	4.9555	0.018981	0.54915	13	1.418	0.53946	0.7904
4090	GO_GLYCOPROTEIN_METABOLIC_PROCESS	329	-0.69206	0.996	1	0.69206	0.004995	0.047035	8.6027	0.75824	0.92043	156	5.9372	0.84915	1	173	6.2255	0.34665	0.66848
4091	GO_POSITIVE_REGULATION_OF_GLUCOSE_IMPORT_IN_RESPONSE_TO_INSULIN_STIMULUS	11	-2.6486	0.98601	1	2.6486	0.014985	0.094141	0.52168	0.85315	0.9569	2	-0.93004	0.93407	1	9	1.0152	0.5954	0.82382
4092	GO_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE	43	1.125	0.50849	1	-1.125	0.49251	0.75002	5.5236	0.047952	0.40226	21	5.1457	0.033966	0.62652	22	2.6949	0.3017	0.6303
4093	GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN	14	-0.10279	0.6963	1	0.10279	0.3047	0.56851	3.5067	0.12488	0.5285	7	2.3686	0.24376	0.93479	7	2.5907	0.11588	0.42447
4094	GO_HISTONE_H3_DEACETYLATION	22	0.19668	0.65035	1	-0.19668	0.35065	0.61692	3.8787	0.14086	0.55093	13	2.1898	0.48551	1	9	3.4325	0.053946	0.29965
4095	GO_REGULATION_OF_SYNAPTIC_VESICLE_TRANSPORT	30	-1.6823	0.96104	1	1.6823	0.03996	0.17841	3.9788	0.17982	0.60774	9	3.8136	0.072927	0.73301	21	2.259	0.3986	0.70556
4096	GO_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	13	0.0537	0.65335	1	-0.0537	0.34765	0.61296	3.0746	0.17283	0.59895	4	3.5176	0.040959	0.63086	9	1.3501	0.4985	0.76624
4097	GO_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	37	-1.559	0.96104	1	1.559	0.03996	0.17841	0.78844	0.96404	0.98793	16	-0.63997	0.98701	1	21	1.6052	0.60539	0.83138
4098	GO_LENS_DEVELOPMENT_IN_CAMERA_TYPE_EYE	59	1.2049	0.55644	1	-1.2049	0.44456	0.70528	2.8052	0.84715	0.9559	30	2.6247	0.68631	1	29	1.3317	0.78222	0.9205
4099	GO_NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS	193	-1.8073	0.997	1	1.8073	0.003996	0.040226	8.4181	0.2038	0.62875	93	4.6529	0.78322	1	100	7.2076	0.00999	0.13238
4100	GO_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	28	-2.6932	0.98901	1	2.6932	0.011988	0.081097	3.3817	0.2957	0.69384	12	0.37121	0.90809	1	16	4.1521	0.028971	0.22594
4101	GO_POSITIVE_REGULATION_OF_MACROPHAGE_DIFFERENTIATION	13	-0.6855	0.82617	1	0.6855	0.17483	0.4141	0.58758	0.84615	0.95579	5	0.79119	0.64935	1	8	0.12353	0.82018	0.94107
4102	GO_REGULATION_OF_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	32	-2.3211	0.99301	1	2.3211	0.007992	0.063159	4.9734	0.057942	0.41592	14	1.8276	0.63437	1	18	5.0195	0.00999	0.13238
4103	GO_NEGATIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT	136	-1.2745	0.98701	1	1.2745	0.013986	0.090004	5.4043	0.68332	0.88867	60	3.926	0.6963	1	76	3.7411	0.51449	0.77558
4104	GO_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM	159	-2.9417	1	1	2.9417	0.000999	0.014666	8.3705	0.075924	0.46523	68	4.8258	0.52947	1	91	6.8928	0.01998	0.18936
4105	GO_MULTI_ORGANISM_BEHAVIOR	71	-1.2049	0.97203	1	1.2049	0.028971	0.14582	5.3643	0.21179	0.63148	33	3.1583	0.55744	1	38	4.3893	0.077922	0.34892
4106	GO_REGULATION_OF_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	13	0.37149	0.57343	1	-0.37149	0.42757	0.68841	1.6783	0.57143	0.851	6	1.5147	0.44955	1	7	0.88482	0.59041	0.82148
4107	GO_INTESTINAL_ABSORPTION	26	-0.57416	0.84216	1	0.57416	0.15884	0.39715	4.5452	0.04995	0.40374	13	2.4708	0.40559	0.99886	13	3.9571	0.028971	0.22594
4108	GO_MALE_SEX_DIFFERENTIATION	137	-1.3791	0.99101	1	1.3791	0.00999	0.072449	6.7749	0.26573	0.67682	65	4.0258	0.69431	1	72	5.5202	0.071928	0.3382
4109	GO_REGULATION_OF_SKELETAL_MUSCLE_CELL_PROLIFERATION	9	-0.9391	0.84815	1	0.9391	0.15285	0.38977	3.4138	0.073926	0.461	4	1.8528	0.31768	0.96124	5	2.9229	0.048951	0.28899
4110	GO_NEGATIVE_REGULATION_OF_KERATINOCYTE_PROLIFERATION	10	0.85425	0.43157	1	-0.85425	0.56943	0.80466	3.0932	0.13986	0.55007	5	2.9748	0.097902	0.77427	5	1.3996	0.36064	0.67994
4111	GO_LAMELLIPODIUM_ASSEMBLY	28	1.9015	0.25774	1	-1.9015	0.74326	0.92726	1.0413	0.92308	0.97863	16	1.7988	0.65035	1	12	-0.4864	0.94805	0.98851
4112	GO_RESPONSE_TO_WATER_DEPRIVATION	11	2.4732	0.092907	0.85954	-2.4732	0.90809	1	0.67203	0.81518	0.94247	8	1.1114	0.67532	1	3	-0.52802	0.86513	0.9634
4113	GO_MITOTIC_CHROMOSOME_CONDENSATION	14	4.0156	0.00999	0.25444	-4.0156	0.99101	1	2.9489	0.22378	0.6467	12	3.1289	0.1988	0.92724	2	0.13805	0.61838	0.8394
4114	GO_ANATOMICAL_STRUCTURE_HOMEOSTASIS	263	3.65	0.30769	1	-3.65	0.69331	0.8928	11.055	0.016983	0.26206	151	8.62	0.14086	0.84636	112	6.9316	0.027972	0.22564
4115	GO_REGULATION_OF_TRANSMEMBRANE_TRANSPORT	397	3.4214	0.50849	1	-3.4214	0.49251	0.75002	8.9737	0.87812	0.96384	216	8.2008	0.60939	1	181	4.3315	0.9001	0.97465
4116	GO_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	64	1.0611	0.6014	1	-1.0611	0.3996	0.66177	1.896	0.96304	0.98793	36	1.4696	0.94306	1	28	1.2	0.82917	0.94548
4117	GO_DNA_ALKYLATION	42	3.5537	0.040959	0.56779	-3.5537	0.96004	1	4.0182	0.2967	0.69384	31	3.3328	0.48252	1	11	2.2568	0.28871	0.6248
4118	GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	11	-0.90458	0.85115	1	0.90458	0.14985	0.38585	1.3796	0.62637	0.8703	4	0.7817	0.6024	1	7	1.1385	0.50749	0.77012
4119	GO_RENAL_SYSTEM_PROCESS	97	-3.7435	1	1	3.7435	0.000999	0.014666	5.995	0.25175	0.67069	43	1.5063	0.97203	1	54	6.6907	0.004995	0.09023
4120	GO_LEUKOCYTE_HOMEOSTASIS	60	0.2915	0.8042	1	-0.2915	0.1968	0.44236	6.2805	0.042957	0.39569	33	4.1657	0.25974	0.93616	27	4.757	0.028971	0.22594
4121	GO_POSITIVE_REGULATION_OF_ORGANELLE_ASSEMBLY	45	0.14838	0.77522	1	-0.14838	0.22577	0.47465	3.346	0.53347	0.82926	20	3.4433	0.26074	0.93616	25	1.4094	0.74426	0.90584
4122	GO_LUNG_ALVEOLUS_DEVELOPMENT	40	0.1599	0.75524	1	-0.1599	0.24575	0.49811	1.6224	0.91209	0.97455	19	1.2025	0.84316	1	21	1.0952	0.72927	0.89742
4123	GO_PROGESTERONE_METABOLIC_PROCESS	13	-0.49637	0.78322	1	0.49637	0.21778	0.46812	3.2131	0.15485	0.57479	7	1.5008	0.49251	1	6	3.1086	0.048951	0.28899
4124	GO_SPLEEN_DEVELOPMENT	38	0.11783	0.74925	1	-0.11783	0.25175	0.50517	3.7308	0.33766	0.72377	21	2.0935	0.66434	1	17	3.2511	0.10789	0.40575
4125	GO_RHO_PROTEIN_SIGNAL_TRANSDUCTION	46	2.4812	0.19181	1	-2.4812	0.80919	0.96346	2.6982	0.72827	0.90643	23	4.0652	0.17483	0.89847	23	-0.2494	0.97203	0.99564
4126	GO_RESPONSE_TO_LEPTIN	20	-1.7925	0.96803	1	1.7925	0.032967	0.15767	3.076	0.29471	0.69384	8	1.3436	0.61039	1	12	2.8741	0.12687	0.44432
4127	GO_NEUROPEPTIDE_SIGNALING_PATHWAY	76	4.0348	0.047952	0.61437	-4.0348	0.95305	1	5.3297	0.27073	0.68296	45	5.9945	0.058941	0.6821	31	1.1227	0.87912	0.96949
4128	GO_ACTIVATION_OF_PROTEIN_KINASE_A_ACTIVITY	16	0.31217	0.61938	1	-0.31217	0.38162	0.64851	1.918	0.53047	0.82926	11	0.50912	0.85814	1	5	2.6759	0.076923	0.34813
4129	GO_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION	26	-2.7436	0.995	1	2.7436	0.005994	0.052797	3.9094	0.14486	0.55707	9	1.6097	0.53247	1	17	3.6634	0.057942	0.30963
4130	GO_AMP_METABOLIC_PROCESS	13	-1.3524	0.92707	1	1.3524	0.073926	0.25065	2.0466	0.44555	0.79318	7	0.19885	0.87512	1	6	2.7978	0.080919	0.35372
4131	GO_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS	197	-1.5855	0.998	1	1.5855	0.002997	0.032079	9.0273	0.082917	0.47946	96	5.0219	0.7023	1	101	7.7115	0.001998	0.047715
4132	GO_NEGATIVE_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION	24	-1.7829	0.96703	1	1.7829	0.033966	0.161	2.5027	0.51349	0.82267	12	0.44751	0.9031	1	12	3.0919	0.08991	0.37554
4133	GO_REGULATION_OF_RNA_SPLICING	92	3.8993	0.050949	0.64302	-3.8993	0.95005	1	5.5394	0.33866	0.72377	59	4.987	0.36464	0.97699	33	2.5809	0.47852	0.757
4134	GO_REGULATION_OF_BLOOD_CIRCULATION	283	-0.13757	0.99001	1	0.13757	0.010989	0.077695	9.1357	0.39361	0.76059	140	6.6394	0.57043	1	143	6.2825	0.2018	0.53783
4135	GO_NEGATIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION	36	-2.7977	0.99401	1	2.7977	0.006993	0.057973	5.158	0.058941	0.41953	13	2.6461	0.35564	0.97422	23	4.4637	0.028971	0.22594
4136	GO_NEGATIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	11	0.93041	0.41758	1	-0.93041	0.58342	0.81436	4.8399	0.008991	0.18634	5	4.546	0.00999	0.47952	6	2.4034	0.14685	0.46814
4137	GO_EMBRYONIC_CRANIAL_SKELETON_MORPHOGENESIS	46	3.4845	0.053946	0.67084	-3.4845	0.94705	1	5.3154	0.077922	0.47063	30	4.807	0.13786	0.84273	16	2.4304	0.28671	0.62471
4138	GO_CELLULAR_PROTEIN_COMPLEX_LOCALIZATION	21	1.4661	0.33467	1	-1.4661	0.66633	0.87765	2.6995	0.43257	0.7873	12	2.4257	0.37463	0.97699	9	1.3225	0.50549	0.76971
4139	GO_CELLULAR_RESPONSE_TO_GONADOTROPIN_STIMULUS	13	-1.0177	0.88412	1	1.0177	0.11688	0.33211	2.3966	0.33766	0.72377	5	1.4533	0.46054	1	8	1.9061	0.25974	0.59997
4140	GO_REGULATION_OF_HISTONE_H3_K9_ACETYLATION	13	-0.097819	0.68132	1	0.097819	0.31968	0.58461	2.2184	0.3956	0.76135	6	2.0837	0.27972	0.94136	7	1.0941	0.52547	0.78084
4141	GO_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY	17	0.80302	0.46853	1	-0.80302	0.53247	0.77657	2.0358	0.54745	0.8353	10	1.6864	0.52947	1	7	1.157	0.5015	0.76722
4142	GO_NEGATIVE_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	13	-0.14	0.6963	1	0.14	0.3047	0.56851	2.5271	0.2987	0.69697	6	1.747	0.37662	0.97779	7	1.8265	0.3017	0.6303
